,TS,start_anomaly,window length,prob_anomaly,lat,lon,anomaly sample length
354,"[array([-9.54985619e-03, -4.26045686e-01, -3.58142465e-01, -5.43554902e-01,
       -1.65781453e-01,  7.90178925e-02, -6.49567842e-02,  2.20060647e-02,
        3.25367153e-01, -1.67615980e-01,  2.09562182e-01, -5.16850829e-01,
       -2.89639950e-01, -2.06730768e-01, -1.05734140e-01, -6.41844496e-02,
       -2.07806706e-01, -3.96147609e-01, -4.63070929e-01, -4.26014364e-01,
        1.88565284e-01,  1.88943624e-01, -5.18524647e-03,  2.83660889e-01,
       -4.94718611e-01,  1.20830536e-03,  1.06509447e-01, -9.24933553e-02,
       -1.52405441e-01,  3.19212258e-01,  2.04476058e-01,  2.68504798e-01,
        2.87740856e-01,  3.31612527e-01,  1.73457444e-01,  3.08848947e-01,
        4.22034353e-01,  2.28034317e-01,  1.12465054e-01, -8.82288814e-02,
       -4.42251340e-02,  1.02775246e-01,  1.90963745e-02, -1.14304736e-01,
        9.29466486e-02,  2.43577957e-01,  8.74404907e-02,  1.77733094e-01,
       -7.18558952e-02, -4.54687327e-01, -4.57232535e-01, -3.07390749e-01,
       -4.56233084e-01, -1.26346648e-01, -1.99068934e-01, -6.84657693e-03,
       -1.85257271e-01, -5.48533022e-01, -3.19305062e-01, -3.15337703e-02,
       -6.93209946e-01,  4.04710114e-01, -2.15800613e-01, -2.12467015e-01,
       -2.99154401e-01, -3.11735809e-01,  5.60061932e-02, -5.74401140e-01,
        6.44330531e-02,  1.59684867e-02, -4.44295287e-01, -3.98730874e-01,
       -4.77121830e-01, -4.80928451e-01, -4.35759008e-01, -9.97699201e-02,
       -4.36628819e-01, -6.23927295e-01, -1.56773269e-01, -3.94956887e-01,
       -3.33199561e-01, -2.90122688e-01, -2.58949757e-01,  1.07946515e-01,
        1.12933517e-01,  2.83265114e-02,  4.39037085e-02,  2.47535914e-01,
       -1.69377178e-01, -4.89308834e-02, -3.69795740e-01,  1.25487626e-01,
       -2.39696447e-02, -1.10395044e-01, -2.21168816e-01,  3.46755981e-03,
       -1.30735710e-01,  1.89033121e-01, -1.92243755e-01,  1.54697895e-03,
       -4.14227247e-01, -6.10390842e-01, -2.38376975e-01, -8.20681751e-02,
       -3.39144111e-01,  1.09659612e-01, -6.30560070e-02, -3.43863606e-01,
       -3.68238926e-01,  1.09571308e-01,  1.26798242e-01, -5.77722430e-01,
       -3.49711716e-01, -6.37095869e-01, -3.23259979e-01, -2.83334553e-02,
       -2.03392565e-01, -4.08077419e-01,  3.25867951e-01, -2.16021053e-02,
        2.00518489e-01,  2.53844187e-02,  3.66998404e-01,  1.42179102e-01,
        5.82291365e-01, -2.83661485e-02,  3.80809516e-01,  1.92312002e-01,
       -7.52447844e-02, -9.87328291e-02,  5.65848053e-01,  1.20482847e-01,
       -4.56677258e-01,  3.91250551e-01, -1.56860620e-01, -2.10041195e-01,
        3.94568443e-02, -3.04255933e-02,  2.76528597e-02,  1.60908592e+00,
       -5.63739002e-01, -3.79145443e-01, -6.45069718e-01, -6.74964845e-01,
       -6.80575728e-01, -1.28397569e-01, -1.26078391e+00,  1.75579476e+00,
        1.57000065e+00,  1.02434441e-01,  1.35100842e+00,  8.77049446e-01,
        3.54432285e-01,  6.24385238e-01,  3.97902131e-01, -2.98206240e-01,
       -1.04960203e-02,  1.45484567e-01, -1.26265034e-01,  5.91808796e-01,
        1.86310828e-01,  3.58226448e-02,  1.00001132e+00, -1.73613936e-01,
       -3.43833655e-01,  2.49113068e-02,  1.40242994e-01,  6.57656014e-01,
        6.55503750e-01, -1.35454714e-01,  1.57674360e+00,  5.73354006e-01,
       -1.27437651e-01, -1.13487244e+00,  1.15832019e+00,  5.68435609e-01,
        9.53299165e-01,  1.18850720e+00,  8.75210404e-01,  4.89237905e-01,
        4.48350579e-01,  1.90377092e+00,  8.00553858e-01, -1.65317491e-01,
        9.72327828e-01,  1.30226755e+00,  3.30787957e-01, -4.80544478e-01,
       -3.93191695e-01, -1.52114689e+00, -6.93432808e-01,  6.48271739e-02,
       -2.20538568e+00], dtype=float32)]",2022-12-01 00:00:00,,0.9,25.929861,-80.31111,1.0
355,"[array([ 1.8983915 ,  0.72749746, -0.82459414,  0.99497694,  0.33241808,
       -1.2766236 , -0.18241075,  0.2942338 ,  0.6676201 , -0.4495419 ,
        1.4635987 , -0.6719227 ,  1.2396461 , -0.8580053 , -1.2254343 ,
       -0.9758795 , -1.0394969 , -0.07527876, -0.75111896, -0.9240534 ,
       -0.7360332 ,  0.4067444 , -0.5521991 ,  0.952008  ,  0.7494565 ,
       -0.05003476, -0.7177117 ,  0.48603982, -1.1918966 ,  1.2755264 ,
       -1.3660879 , -1.0917319 , -1.0551467 ,  0.7678021 ,  1.1137348 ,
       -0.98686033,  1.198526  , -1.3293288 , -0.676227  , -1.2505524 ,
       -0.6544282 , -1.094451  ,  0.82690966, -1.0075651 , -1.3912088 ,
       -0.84551907, -0.63735497,  0.92335665, -0.9569086 ,  0.6925467 ,
        1.0576755 , -1.2770562 ,  0.9534141 , -1.0414922 , -0.88753605,
        1.0123293 , -0.9398823 , -1.012645  , -0.93169326, -0.90216625,
       -1.069469  , -0.8925021 , -0.78957117, -0.2984763 ,  1.3101193 ,
        0.91590285, -0.9358176 ,  0.06502914,  0.91358733, -0.8877372 ,
        1.3620367 ,  1.2655268 ,  1.5864065 , -1.2926992 , -1.2563334 ,
       -0.41018456, -0.7586287 ,  0.90893924,  0.49837658, -0.98412544,
        0.602211  , -0.27483925, -0.2772529 ,  0.931802  ,  0.7683601 ,
        1.2753274 ,  1.6107624 , -0.5268764 , -1.0975811 ,  0.7622437 ,
        1.1819302 ,  0.2719052 ,  0.02114036, -0.4389397 ,  0.69287115,
        1.9605367 ,  0.06113328,  1.4003296 ,  1.3971496 ,  0.9161806 ,
        1.8391156 , -0.718401  , -1.2835388 ,  1.1093358 ,  0.86174184,
       -0.81338304, -1.134107  , -0.7238678 , -0.9121297 ,  1.0752039 ,
        0.23234566,  0.9145062 , -1.0086989 , -1.0661038 ,  0.04002324,
        0.8136509 , -1.3079944 , -0.5532287 ,  0.22077674,  1.3464038 ,
        0.37993073, -0.82846475, -0.6153506 , -0.60545087, -0.87243235,
       -1.3528862 , -0.8059624 ,  1.099862  ,  1.6273258 , -0.18549562,
       -0.5274391 , -0.8196031 ,  1.6137545 ,  0.946413  , -0.8333176 ,
        1.1355451 ,  0.7531756 ,  0.87060547, -0.08306146,  1.1153485 ,
       -0.6621662 , -0.6747302 , -0.68184996,  1.4947237 ,  1.3115478 ,
       -0.8724312 , -1.3396106 , -1.189342  ,  1.0985317 , -0.7885608 ,
       -0.66675377, -0.9690695 ,  0.85546434, -0.617014  , -0.934297  ,
        0.9678136 ,  0.9687081 ,  0.80051297, -0.4940495 , -1.3782268 ,
        0.87280345,  0.78754914,  0.32006732,  0.06434713,  0.18462753,
        0.6236366 , -0.62772745, -0.30158818, -0.10628897,  0.06991547,
        0.7469616 , -1.0277346 ,  0.15944842,  0.17494279, -0.34869534,
       -0.6329398 , -0.11798018, -0.69469106,  0.85754067, -2.0506268 ,
        0.698738  ,  0.64106053,  0.5208159 ,  0.6104492 ,  0.80326545,
        0.83145726,  0.01397555, -0.81035423, -0.8008171 ,  0.9607327 ,
        2.388782  ,  0.6598429 ,  0.67000186], dtype=float32)]",2018-01-08 00:00:00,,0.9,25.929825,-80.312126,115.0
356,"date
2015-09-21   -0.165713
2015-10-15   -0.050951
2016-04-12    0.204953
2016-07-05   -0.375300
2016-09-27   -0.717047
                ...   
2023-07-29    0.385941
2023-08-10   -0.413298
2023-08-22   -1.462877
2023-09-03    0.083619
2023-09-15    0.631748
Name: values_762_3501, Length: 193, dtype: float32",0,0.0,0.0,25.92983,-80.31209,
357,"[array([ 1.22189403e-01, -2.49489546e-02,  6.35974884e-01, -5.20498514e-01,
       -8.78208816e-01, -1.04026234e+00,  5.92307299e-02,  3.71520400e-01,
       -5.01168668e-01,  1.52778625e-03, -2.81715512e-01,  3.32435846e-01,
       -3.91889155e-01,  8.79628509e-02, -7.23961413e-01, -1.63412884e-01,
       -4.38693762e-01, -1.11637473e-01,  1.43547654e-02,  2.57108301e-01,
       -7.64232159e-01,  1.40181601e+00,  5.27419388e-01, -2.87827641e-01,
       -2.25484878e-01, -6.53462470e-01, -5.72121739e-01,  1.99269152e+00,
        9.14648175e-02,  3.01736057e-01, -2.75570869e-01, -1.50924742e-01,
       -3.55481744e-01, -4.12813187e-01, -2.43778318e-01, -3.62720370e-01,
       -2.43819788e-01,  6.90221190e-02,  4.89982963e-01, -1.41224861e-02,
       -3.20651025e-01,  2.87691355e-02, -5.11864126e-01, -3.50322366e-01,
       -1.85055614e-01, -6.31853938e-01, -2.77072608e-01, -5.37529528e-01,
       -4.27524537e-01, -3.04984123e-01, -6.53883576e-01,  9.05089378e-02,
        2.11310911e+00, -4.91342425e-01, -4.19524163e-01, -3.05650026e-01,
       -2.03116238e-01,  2.74973869e-01,  1.17263243e-01, -2.56791264e-01,
        7.29372203e-02,  4.03726920e-02,  1.31271273e-01,  3.03724229e-01,
       -3.66267681e-01, -3.84293914e-01, -9.34578776e-02,  3.73721600e-01,
       -5.54675162e-01, -1.61816075e-01,  1.14001274e+00, -6.54984474e-01,
       -2.95579433e-01, -2.62918770e-01,  1.43941402e-01,  4.98247266e-01,
       -1.04423881e-01, -3.25470567e-02,  6.47217393e-01,  2.76180744e-01,
        6.05550230e-01, -1.13017306e-01, -8.59009802e-01, -4.28030103e-01,
       -3.26070070e-01, -8.13624740e-01,  5.50578833e-02,  2.42900580e-01,
       -1.80548519e-01, -8.14340115e-02,  3.96860719e-01,  3.96804333e-01,
        3.87249827e-01,  4.11439836e-02, -7.31497765e-01,  4.02417779e-01,
        5.33765018e-01, -2.35023752e-01, -3.22099447e-01, -1.47566199e-02,
       -1.58177137e-01,  1.85162485e-01,  2.16342211e-02, -3.31033468e-01,
       -4.02749687e-01, -3.10534894e-01, -4.12566096e-01,  5.14003277e-01,
       -4.88086939e-02, -5.89029014e-01, -3.26650620e-01, -3.25862139e-01,
       -1.02088881e+00,  5.90457201e-01, -4.07731414e-01, -6.84732258e-01,
        1.49105191e-02,  4.20801789e-01,  1.72731191e-01,  8.37271437e-02,
       -3.88969004e-01,  7.38039017e-01, -3.90898585e-02,  2.64333844e-01,
        2.34666154e-01,  5.49286604e-02,  1.61940634e-01, -6.30161762e-02,
       -2.08089024e-01,  5.73436677e-01,  3.27345192e-01,  3.26536864e-01,
        2.77339101e-01,  8.80287886e-02, -4.80124392e-02, -1.87707931e-01,
       -7.40965009e-02,  1.68455154e-01,  2.70129770e-01, -3.13039035e-01,
        9.83198285e-02,  2.95777082e-01,  1.36956707e-01,  2.33116448e-01,
       -1.89426035e-01, -1.63316071e-01, -2.57329404e-01, -1.46008581e-01,
        6.20650947e-02, -2.21353292e-01,  4.33337390e-01, -2.32209980e-01,
       -2.39244878e-01,  4.73911613e-02, -2.19659269e-01, -7.95849800e-01,
       -1.03723466e-01,  5.25131226e-02,  9.38815117e-01,  3.33830714e-01,
        6.71751499e-02, -2.69025981e-01, -5.15063703e-01, -7.88228154e-01,
        1.48696744e+00, -5.88258088e-01,  6.43857300e-01,  1.66709471e+00,
       -1.82668233e+00,  2.78212905e-01,  4.09475744e-01,  4.04184103e-01,
        1.22707701e+00, -1.27544284e+00,  5.48813164e-01,  1.84262204e+00,
        4.18816119e-01,  3.12678367e-01,  2.50533760e-01, -5.57020485e-01,
       -5.99288344e-01, -1.05794311e+00,  1.30233955e+00, -4.67731893e-01,
       -7.11956501e-01, -7.02165723e-01,  1.69327986e+00, -6.19363427e-01,
        1.29883492e+00,  1.21847820e+00,  3.22937489e-01,  1.04807174e+00,
        7.86449909e-01], dtype=float32)]",2022-08-03 00:00:00,,0.9,25.929836,-80.31206,9.0
358,"date
2015-09-21   -0.578954
2015-10-15    0.120747
2016-04-12    0.237533
2016-07-05   -0.226579
2016-09-27   -0.433730
                ...   
2023-07-29   -0.155350
2023-08-10   -0.381939
2023-08-22   -0.733735
2023-09-03    0.037957
2023-09-15    0.244287
Name: values_762_3503, Length: 193, dtype: float32",0,0.0,0.0,25.92984,-80.31202,
359,"date
2015-09-21   -0.824508
2015-10-15   -0.049663
2016-04-12    0.264803
2016-07-05   -0.084184
2016-09-27   -0.540992
                ...   
2023-07-29   -0.426680
2023-08-10   -0.230268
2023-08-22   -0.232636
2023-09-03   -0.005618
2023-09-15    0.292066
Name: values_762_3504, Length: 193, dtype: float32",0,0.0,0.0,25.929846,-80.31199,
360,"date
2015-09-21   -0.441337
2015-10-15    0.006959
2016-04-12   -0.068059
2016-07-05    0.428814
2016-09-27   -0.059929
                ...   
2023-07-29    0.074444
2023-08-10    0.336095
2023-08-22   -0.743557
2023-09-03    0.455193
2023-09-15    0.204638
Name: values_762_3505, Length: 193, dtype: float32",0,0.0,0.0,25.929852,-80.31195,
361,"[array([ 1.27164316e+00,  2.21271157e-01,  8.01833928e-01, -1.25135362e-01,
       -3.37327808e-01, -2.60273027e+00, -3.20392996e-01, -9.94109929e-01,
       -2.74258256e-01, -1.13433397e+00, -1.89618969e+00, -9.17507172e-01,
       -1.39289215e-01,  5.27086079e-01,  8.61191034e-01,  1.42980719e+00,
        1.29852653e+00, -6.02459431e-01,  1.24788809e+00, -6.09230042e-01,
        1.70312405e-01, -6.18938953e-02,  3.73888552e-01, -4.22847837e-01,
        8.02363813e-01, -9.75164652e-01,  1.06419325e-02,  1.04037464e-01,
        5.49641907e-01, -4.05935168e-01,  4.88402247e-02,  2.20641047e-01,
       -2.29181126e-02,  4.42865521e-01,  3.76161754e-01,  1.43728733e-01,
        1.31462872e-01, -3.14850807e-02, -1.72404230e-01, -7.52806664e-03,
        5.06501436e-01,  8.18785429e-01,  5.98970294e-01,  6.89864635e-01,
        2.27955639e-01, -5.36657929e-01,  3.49923790e-01,  2.00343877e-01,
       -9.98127818e-01, -1.41764092e+00, -1.12551022e+00, -2.66816020e-02,
       -2.33764961e-01, -1.41569644e-01, -8.86280537e-01,  7.59173274e-01,
       -6.16718531e-01,  5.53367734e-01, -9.19242203e-02, -4.46622491e-01,
        3.07649612e-01, -5.83686769e-01, -2.49944061e-01,  1.31104887e+00,
        9.20121849e-01,  1.12002110e+00, -3.73499066e-01, -3.96055460e-01,
       -8.32120717e-01, -1.09058321e-02, -1.29623675e+00, -1.50131822e-01,
        3.44540477e-01, -4.89381939e-01,  1.56920671e-01,  5.09473681e-01,
        9.51206684e-03, -1.81249976e-02,  4.33615893e-01, -7.14038014e-02,
       -1.99325204e-01,  1.90142110e-01,  1.01056218e+00, -5.14651537e-01,
       -3.46076787e-01, -4.99468565e-01,  4.08098817e-01,  3.19175899e-01,
       -9.93478298e-02,  3.06512654e-01,  1.09539926e-01, -1.71378583e-01,
       -6.23550266e-02,  2.99848467e-01,  1.12555370e-01,  2.01407671e-02,
        1.27795026e-01, -9.39936876e-01,  1.31188810e-01,  1.22106850e-01,
        1.67231083e-01, -3.90079886e-01, -3.02176535e-01,  1.85359985e-01,
        9.93138552e-03, -2.12327421e-01, -1.45739853e-01, -1.34009421e-02,
       -2.82847375e-01,  1.12053156e-01,  2.20058203e-01, -6.29628539e-01,
       -4.92083848e-01,  5.33209562e-01, -3.69753331e-01, -2.70654500e-01,
       -2.65374780e-01,  9.48989272e-01,  4.96288240e-02,  2.38028944e-01,
       -3.25483203e-01, -1.94984823e-01, -2.00393587e-01, -4.33774143e-01,
       -2.16753215e-01,  2.52413332e-01,  2.57235885e-01, -5.16439259e-01,
       -2.23353356e-02,  1.51879430e-01,  1.06493719e-01,  1.52580068e-01,
       -7.55853951e-02, -1.31733239e-01,  1.75125882e-01,  4.24549490e-01,
        3.69920731e-01, -1.93009555e-01, -4.25608754e-02, -9.58851874e-02,
       -4.62561667e-01,  6.89756870e-01, -1.09599268e+00,  7.29642451e-01,
        2.16018781e-01, -4.47524726e-01, -1.01846218e-01,  3.30210716e-01,
        7.19848335e-01,  1.69201434e-01,  1.56185590e-03, -1.45456240e-01,
        6.28108561e-01,  4.27367747e-01,  2.64897346e-02, -2.42220834e-02,
       -5.63854873e-01, -2.69918442e-01, -1.01134014e+00, -4.82169688e-01,
        3.83478940e-01,  2.33939305e-01, -1.54169357e+00,  7.40580857e-01,
       -1.65227860e-01, -2.48061627e-01,  5.93401968e-01,  8.44593585e-01,
        1.76422679e+00, -4.15796667e-01,  1.50049949e+00, -1.38575077e+00,
        7.79600739e-01,  7.00438976e-01, -5.00379622e-01,  2.47093618e-01,
        1.25982738e+00, -1.23142076e+00,  6.24843299e-01, -6.37338161e-02,
       -3.36395234e-01, -7.08041251e-01, -2.54483819e-02, -2.64810771e-02,
       -2.32318223e-01,  1.41543210e-01,  4.69993263e-01,  9.71558928e-01,
       -2.03126836e+00,  7.21199572e-01, -1.94820881e-01,  5.69341421e-01,
        5.65053940e-01], dtype=float32)]",2022-07-10 00:00:00,,0.9,25.929857,-80.31192,11.0
362,"[array([ 1.44899046e+00,  3.23176980e-01,  7.80436218e-01, -1.92624986e-01,
        3.80003095e-01, -1.61814594e+00, -2.69423693e-01, -4.61106300e-01,
        1.05172023e-01, -1.03888798e+00, -1.39924288e+00, -9.99009609e-02,
        6.14193976e-02,  1.17169023e+00,  9.71961737e-01,  1.34513426e+00,
        1.38014889e+00,  9.58169937e-01,  1.20838773e+00, -1.87598288e-01,
        1.26000494e-01, -1.14140749e+00,  8.22118998e-01, -5.47082663e-01,
        7.40762353e-01, -1.20495629e+00,  2.27441788e-02,  5.58041930e-02,
        3.95107627e-01, -5.41911960e-01, -6.33309722e-01, -6.98689938e-01,
       -9.83865082e-01, -5.33098221e-01, -4.38239485e-01, -1.77015841e-01,
       -7.45474637e-01, -1.13579118e+00, -9.69755292e-01, -1.07117045e+00,
        1.30736804e+00,  1.25769508e+00,  1.16896939e+00,  9.26879942e-01,
        9.93029058e-01, -2.37344623e-01,  1.21681643e+00,  9.84805107e-01,
       -1.11319669e-01, -8.45206261e-01, -1.25953305e+00, -2.87891805e-01,
       -2.52961427e-01, -4.26548481e-01, -4.69157904e-01, -6.80051208e-01,
       -7.84987688e-01,  5.02939463e-01,  6.50864094e-03, -2.73709685e-01,
       -5.27788475e-02,  9.05300826e-02,  2.17003018e-01,  2.29417205e-01,
        2.48232469e-01,  6.69063926e-01,  5.72739244e-02, -1.19408131e-01,
       -1.73277020e-01, -1.54028207e-01, -8.99556279e-01,  4.23324108e-03,
        3.80209446e-01, -8.78075600e-01, -1.83494091e-02,  3.89113784e-01,
       -7.55060911e-02, -1.84157073e-01,  3.01734269e-01,  3.17111015e-02,
       -1.51862562e-01,  1.19250759e-01,  1.82515144e-01, -3.00273150e-01,
       -3.21382880e-02,  3.74102592e-03,  1.97287619e-01,  1.63491756e-01,
       -2.11437792e-01, -1.49685115e-01,  1.22672915e-02, -7.84413442e-02,
        2.34463215e-02,  2.11304888e-01,  5.72798252e-02,  3.90793085e-02,
        1.04342416e-01, -5.49008608e-01,  1.98539555e-01, -3.81314903e-01,
        4.74857569e-01, -1.53412491e-01, -4.40235853e-01,  2.11535990e-01,
        2.46002734e-01, -8.28776181e-01, -7.71912634e-02, -5.28430194e-02,
       -3.16144735e-01,  2.47960150e-01, -7.75068402e-02,  2.51896858e-01,
        1.51980639e-01,  4.02234077e-01, -6.19536519e-01,  2.96383828e-01,
       -3.96541238e-01,  1.10923362e+00,  4.13613200e-01,  2.49472141e-01,
       -4.07274961e-01, -1.96695134e-01, -7.24427402e-02, -5.73005557e-01,
       -2.19969600e-01,  7.07835555e-02,  2.78709531e-01, -4.31825519e-01,
        3.31662744e-02,  1.35901630e-01,  3.26993018e-02,  1.85110047e-03,
        2.20500529e-02, -2.31606543e-01,  5.10565974e-02,  4.29805040e-01,
        1.83522463e-01, -2.88624913e-01, -3.94404352e-01,  2.61592865e-03,
       -1.02298200e-01,  3.40562940e-01, -9.24003482e-01,  9.42287266e-01,
        6.64121360e-02,  2.71046370e-01, -8.13424587e-04,  2.68205434e-01,
        5.80201447e-01,  2.37361684e-01, -2.15979248e-01, -2.22286254e-01,
        3.16189110e-01, -3.45619023e-01, -2.23022163e-01,  4.10303235e-01,
       -6.21802330e-01, -7.41456270e-01,  1.81578541e+00, -7.07964361e-01,
        1.19007349e-01, -8.72564673e-01, -5.96808612e-01,  8.18899989e-01,
       -1.06442523e+00, -7.19479144e-01,  8.75133693e-01,  6.58352554e-01,
        2.06493521e+00, -1.16402328e+00,  1.80215299e+00, -1.95692694e+00,
       -1.68883526e+00,  1.20149958e+00, -6.94872975e-01,  1.14382267e-01,
        8.80386591e-01, -4.18174535e-01,  2.17464304e+00, -2.77204394e-01,
       -1.35101104e+00, -8.36647868e-01, -6.26138866e-01, -8.28810036e-01,
       -1.14537656e-01, -3.64099145e-01,  2.06199360e+00,  1.12607729e+00,
       -1.70883143e+00,  3.63058507e-01, -1.75499439e-01,  8.39147747e-01,
        1.23022473e+00], dtype=float32)]",2022-06-04 00:00:00,,0.9,25.929863,-80.31188,14.0
363,"[array([ 1.22670877e+00,  4.04468834e-01,  9.08253849e-01,  1.92125857e-01,
       -1.04674347e-01, -1.61536562e+00, -8.27905089e-02, -7.50199854e-01,
       -2.95486450e-01, -1.03535891e+00, -1.69469523e+00, -5.09818733e-01,
        1.00586787e-01,  5.89340210e-01,  1.02255499e+00,  1.92012644e+00,
        1.50024712e+00, -6.29689693e-01,  2.21941423e+00, -5.06492019e-01,
        6.27553463e-03, -2.18106925e-01,  2.12950081e-01, -3.92194867e-01,
        6.12609923e-01, -9.71709728e-01, -2.14345932e-01,  2.19532847e-03,
        3.30977738e-01, -6.86554134e-01,  9.23846364e-02,  4.93295789e-02,
       -9.47215408e-02,  2.32749164e-01,  1.37375802e-01,  3.19948792e-02,
        1.62042290e-01, -2.02660084e-01, -2.33025312e-01, -1.19367480e-01,
        5.36087334e-01,  7.84902096e-01,  5.40082157e-01,  5.64970672e-01,
        2.64980197e-01, -5.34657836e-01,  6.03295147e-01,  2.72060126e-01,
       -1.04983079e+00, -1.34175849e+00, -1.51459968e+00,  8.81458104e-01,
        9.11113322e-02, -4.30309772e-01, -2.02010602e-01,  1.10827422e+00,
       -6.97554886e-01,  7.51278281e-01, -1.29663333e-01, -4.76969272e-01,
        1.41809136e-02,  5.70936501e-02,  1.38992041e-01,  7.54133463e-02,
        2.62181461e-01,  6.54057443e-01, -8.30607712e-02, -9.29780006e-02,
       -2.40235906e-02, -1.56079739e-01,  1.01653099e-01,  7.60471821e-03,
        4.68604565e-01, -5.99518657e-01,  7.91839361e-02,  5.34018695e-01,
        3.24475169e-02, -6.82628155e-02,  4.43094999e-01,  6.93280101e-02,
        6.78988397e-02,  3.73837292e-01,  2.12625861e-01, -1.78553402e-01,
       -9.77596045e-02,  2.52672076e-01,  1.12360597e-01, -2.51334906e-03,
       -1.16026640e-01, -5.57419658e-02,  1.88147292e-01, -1.88867077e-01,
       -1.44831434e-01, -5.88524342e-03, -7.46050477e-03, -1.58980727e-01,
        9.71180350e-02, -7.74210095e-01, -4.41199541e-03, -6.97796941e-02,
        6.76316798e-01, -3.43934357e-01, -5.42738438e-01,  3.07123363e-01,
       -5.92249393e-01, -1.24304700e+00, -2.98562944e-01, -2.25271329e-01,
       -3.72473300e-01, -6.63964748e-02,  1.33517548e-01, -4.81059045e-01,
       -5.10041773e-01,  2.26653337e-01, -3.96744996e-01, -3.09962451e-01,
       -4.51872081e-01,  7.39850879e-01,  8.22279155e-02, -7.78515488e-02,
       -4.55691159e-01, -1.60025626e-01, -2.98738569e-01, -4.55197960e-01,
       -1.24639362e-01, -1.03354335e-01,  2.27743298e-01, -3.53782207e-01,
        4.50494140e-02,  4.96625900e-03, -1.17637083e-01,  9.04950406e-03,
       -5.61142564e-02, -2.98285097e-01, -4.63759266e-02,  1.88627169e-01,
        1.68217421e-01, -3.72948468e-01, -6.68650866e-03, -2.14175284e-01,
       -3.62309158e-01,  1.59499335e+00, -1.09083486e+00,  7.29724050e-01,
        3.54424268e-02, -6.09652221e-01, -2.63056159e-01,  1.95501819e-02,
        3.22570682e-01, -1.55609548e-02, -1.56079471e-01, -6.26282454e-01,
        6.94314599e-01,  6.04196608e-01,  1.56609654e-01, -1.14496499e-02,
       -1.17032588e+00,  1.34316802e-01,  5.20812690e-01, -1.87891558e-01,
        9.76363659e-01,  1.13042927e+00, -1.53377020e+00,  8.01223874e-01,
        8.85151252e-02,  1.45076022e-01,  5.15723765e-01,  8.31092298e-01,
        1.45484936e+00, -2.80117333e-01,  1.48777342e+00, -1.19729292e+00,
       -2.54464531e+00,  6.63684249e-01, -7.06789494e-02,  2.29686201e-01,
        1.31174827e+00, -1.27484751e+00,  6.58482611e-01,  1.65444851e-01,
       -6.05739951e-01, -8.75844479e-01, -3.16870213e-02,  1.63596123e-02,
       -7.06019819e-01,  1.79148674e-01,  8.62163246e-01,  1.07802784e+00,
       -2.09163117e+00,  3.84245992e-01, -1.15652084e-02,  4.37527180e-01,
        6.21533275e-01], dtype=float32)]",2022-06-28 00:00:00,,0.9,25.929869,-80.31185,12.0
